70.0,100.0,100.0,100.0,100.0,100.0,100.0
71.0,100.0,100.0,100.0,100.0,100.0,100.0
72.0,100.0,100.0,100.0,100.0,100.0,100.0
73.0,100.0,100.0,100.0,100.0,100.0,100.0
74.0,100.0,100.0,100.0,100.0,100.0,100.0
75.0,100.0,100.0,100.0,100.0,100.0,100.0
76.0,100.0,100.0,100.0,100.0,100.0,100.0
77.0,100.0,100.0,100.0,100.0,100.0,100.0
78.0,100.0,100.0,100.0,100.0,100.0,100.0
79.0,100.0,100.0,100.0,100.0,100.0,100.0
80.0,100.0,100.0,100.0,100.0,100.0,100.0
81.0,100.0,100.0,100.0,100.0,100.0,100.0
82.0,100.0,100.0,100.0,100.0,100.0,100.0
83.0,100.0,100.0,100.0,100.0,100.0,100.0
84.0,100.0,100.0,100.0,100.0,100.0,100.0
85.0,100.0,100.0,100.0,100.0,100.0,100.0
86.0,100.0,100.0,100.0,100.0,100.0,100.0
87.0,100.0,100.0,100.0,100.0,100.0,100.0
88.0,100.0,100.0,100.0,100.0,100.0,100.0
89.0,100.0,100.0,100.0,100.0,100.0,100.0
90.0,100.0,100.0,100.0,100.0,100.0,100.0
91.0,100.0,100.0,100.0,100.0,100.0,100.0
92.0,100.0,100.0,100.0,100.0,100.0,100.0
93.0,100.0,100.0,100.0,100.0,100.0,100.0
94.0,100.0,100.0,100.0,100.0,100.0,100.0
95.0,100.0,100.0,100.0,100.0,100.0,100.0
96.0,100.0,100.0,100.0,100.0,100.0,100.0
97.0,100.0,100.0,100.0,100.0,100.0,100.0
98.0,100.0,100.0,100.0,100.0,100.0,100.0
99.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0
101.0,100.0,100.0,100.0,100.0,100.0,100.0
102.0,100.0,100.0,100.0,100.0,100.0,100.0
103.0,100.0,100.0,100.0,100.0,100.0,100.0
104.0,100.0,100.0,100.0,100.0,100.0,100.0
105.0,100.0,100.0,100.0,100.0,100.0,100.0
106.0,100.0,100.0,100.0,100.0,99.0,100.0
107.0,100.0,100.0,100.0,100.0,99.0,100.0
108.0,100.0,100.0,99.0,100.0,99.0,99.0
109.0,100.0,100.0,99.0,100.0,99.0,99.0
110.0,100.0,100.0,99.0,100.0,99.0,99.0
111.0,100.0,100.0,99.0,100.0,99.0,99.0
112.0,100.0,100.0,99.0,100.0,98.0,99.0
113.0,100.0,100.0,99.0,100.0,98.0,99.0
114.0,100.0,100.0,99.0,100.0,96.0,98.0
115.0,100.0,100.0,99.0,100.0,96.0,98.0
116.0,100.0,100.0,99.0,99.0,96.0,98.0
117.0,100.0,100.0,99.0,99.0,96.0,98.0
118.0,100.0,100.0,98.0,99.0,96.0,98.0
119.0,100.0,100.0,98.0,99.0,96.0,98.0
120.0,100.0,100.0,98.0,99.0,91.0,98.0
121.0,100.0,100.0,98.0,99.0,91.0,98.0
122.0,100.0,100.0,98.0,98.0,91.0,97.0
123.0,100.0,100.0,98.0,98.0,91.0,97.0
124.0,100.0,100.0,98.0,98.0,89.0,95.0
125.0,100.0,100.0,98.0,98.0,89.0,95.0
126.0,100.0,100.0,98.0,98.0,88.0,93.0
127.0,100.0,100.0,98.0,98.0,88.0,93.0
128.0,100.0,100.0,96.0,98.0,87.0,91.0
129.0,100.0,100.0,96.0,98.0,87.0,91.0
130.0,100.0,100.0,96.0,98.0,83.0,89.0
131.0,100.0,100.0,96.0,98.0,83.0,89.0
132.0,100.0,100.0,96.0,98.0,82.0,85.0
133.0,100.0,100.0,96.0,98.0,82.0,85.0
134.0,100.0,100.0,94.0,98.0,79.0,82.0
135.0,100.0,100.0,94.0,98.0,79.0,82.0
136.0,100.0,100.0,94.0,96.0,77.0,81.0
137.0,100.0,100.0,94.0,96.0,77.0,81.0
138.0,100.0,100.0,93.0,95.0,77.0,79.0
139.0,100.0,100.0,93.0,95.0,77.0,79.0
140.0,100.0,100.0,93.0,93.0,74.0,77.0
141.0,100.0,100.0,93.0,93.0,74.0,77.0
142.0,100.0,100.0,93.0,93.0,70.0,74.0
143.0,100.0,100.0,93.0,93.0,70.0,74.0
144.0,100.0,100.0,92.0,91.0,66.0,73.0
145.0,100.0,100.0,92.0,91.0,66.0,73.0
146.0,100.0,100.0,91.0,90.0,65.0,72.0
147.0,100.0,100.0,91.0,90.0,65.0,72.0
148.0,100.0,100.0,87.0,90.0,62.0,71.0
149.0,100.0,100.0,87.0,90.0,62.0,71.0
150.0,100.0,100.0,83.0,89.0,60.0,71.0
151.0,100.0,100.0,83.0,89.0,60.0,71.0
152.0,100.0,100.0,83.0,88.0,56.0,68.0
153.0,100.0,100.0,83.0,88.0,56.0,68.0
154.0,100.0,100.0,82.0,87.0,56.0,64.0
155.0,100.0,100.0,82.0,87.0,56.0,64.0
156.0,100.0,100.0,79.0,84.0,54.0,64.0
157.0,100.0,100.0,79.0,84.0,54.0,64.0
158.0,100.0,100.0,78.0,81.0,51.0,60.0
159.0,100.0,100.0,78.0,81.0,51.0,60.0
160.0,100.0,100.0,74.0,80.0,45.0,58.0
161.0,100.0,100.0,74.0,80.0,45.0,58.0
162.0,100.0,100.0,72.0,76.0,42.0,56.0
163.0,100.0,100.0,72.0,76.0,42.0,56.0
164.0,100.0,100.0,70.0,73.0,40.0,55.0
165.0,100.0,100.0,70.0,73.0,40.0,55.0
166.0,100.0,100.0,68.0,68.0,39.0,52.0
167.0,100.0,100.0,68.0,68.0,39.0,52.0
168.0,100.0,100.0,67.0,65.0,36.0,50.0
169.0,100.0,100.0,67.0,65.0,36.0,50.0
170.0,100.0,100.0,64.0,64.0,34.0,47.0
171.0,100.0,100.0,64.0,64.0,34.0,47.0
172.0,100.0,100.0,64.0,62.0,33.0,43.0
173.0,100.0,100.0,64.0,62.0,33.0,43.0
174.0,100.0,100.0,63.0,60.0,31.0,42.0
175.0,100.0,100.0,63.0,60.0,31.0,42.0
176.0,100.0,100.0,61.0,59.0,27.0,40.0
177.0,100.0,100.0,61.0,59.0,27.0,40.0
178.0,100.0,100.0,58.0,58.0,23.0,40.0
179.0,100.0,100.0,58.0,58.0,23.0,40.0
180.0,100.0,100.0,56.0,56.0,21.0,36.0
181.0,100.0,100.0,56.0,56.0,21.0,36.0
182.0,100.0,100.0,54.0,52.0,19.0,34.0
183.0,100.0,100.0,54.0,52.0,19.0,34.0
184.0,100.0,100.0,52.0,52.0,17.0,33.0
185.0,100.0,100.0,52.0,52.0,17.0,33.0
186.0,100.0,100.0,50.0,49.0,16.0,31.0
187.0,100.0,100.0,50.0,49.0,16.0,31.0
188.0,100.0,100.0,46.0,48.0,15.0,27.0
189.0,100.0,100.0,46.0,48.0,15.0,27.0
190.0,100.0,100.0,43.0,47.0,15.0,23.0
191.0,100.0,100.0,43.0,47.0,15.0,23.0
192.0,100.0,100.0,43.0,46.0,14.0,21.0
193.0,100.0,100.0,43.0,46.0,14.0,21.0
194.0,100.0,100.0,42.0,44.0,14.0,20.0
195.0,100.0,100.0,42.0,44.0,14.0,20.0
196.0,100.0,100.0,39.0,42.0,14.0,17.0
197.0,100.0,100.0,39.0,42.0,14.0,17.0
198.0,98.0,100.0,35.0,36.0,13.0,17.0
199.0,98.0,100.0,35.0,36.0,13.0,17.0
200.0,98.0,100.0,32.0,31.0,13.0,15.0
201.0,98.0,100.0,32.0,31.0,13.0,15.0
202.0,98.0,100.0,32.0,28.0,10.0,13.0
203.0,98.0,100.0,32.0,28.0,10.0,13.0
204.0,98.0,100.0,31.0,28.0,9.0,13.0
205.0,98.0,100.0,31.0,28.0,9.0,13.0
206.0,98.0,99.0,31.0,28.0,9.0,12.0
207.0,98.0,99.0,31.0,28.0,9.0,12.0
208.0,98.0,97.0,30.0,27.0,9.0,11.0
209.0,98.0,97.0,30.0,27.0,9.0,11.0
210.0,98.0,96.0,27.0,27.0,8.0,11.0
211.0,98.0,96.0,27.0,27.0,8.0,11.0
212.0,98.0,95.0,26.0,27.0,6.0,10.0
213.0,98.0,95.0,26.0,27.0,6.0,10.0
214.0,98.0,95.0,25.0,25.0,6.0,10.0
215.0,98.0,95.0,25.0,25.0,6.0,10.0
216.0,97.0,94.0,25.0,24.0,5.0,7.0
217.0,97.0,94.0,25.0,24.0,5.0,7.0
218.0,97.0,94.0,22.0,24.0,5.0,5.0
219.0,97.0,94.0,22.0,24.0,5.0,5.0
220.0,96.0,94.0,22.0,23.0,4.0,5.0
221.0,96.0,94.0,22.0,23.0,4.0,5.0
222.0,95.0,94.0,21.0,23.0,4.0,5.0
223.0,95.0,94.0,21.0,23.0,4.0,5.0
224.0,95.0,91.0,19.0,23.0,4.0,5.0
225.0,95.0,91.0,19.0,23.0,4.0,5.0
226.0,95.0,91.0,18.0,23.0,3.0,5.0
227.0,95.0,91.0,18.0,23.0,3.0,5.0
228.0,95.0,90.0,16.0,21.0,3.0,5.0
229.0,95.0,90.0,16.0,21.0,3.0,5.0
230.0,95.0,89.0,16.0,19.0,3.0,5.0
231.0,95.0,89.0,16.0,19.0,3.0,5.0
232.0,92.0,88.0,16.0,17.0,3.0,4.0
233.0,92.0,88.0,16.0,17.0,3.0,4.0
234.0,92.0,87.0,16.0,16.0,3.0,4.0
235.0,92.0,87.0,16.0,16.0,3.0,4.0
236.0,88.0,84.0,13.0,14.0,3.0,4.0
237.0,88.0,84.0,13.0,14.0,3.0,4.0
238.0,85.0,82.0,12.0,12.0,3.0,4.0
239.0,85.0,82.0,12.0,12.0,3.0,4.0
240.0,85.0,82.0,11.0,11.0,3.0,4.0
241.0,85.0,82.0,11.0,11.0,3.0,4.0
242.0,84.0,81.0,10.0,11.0,3.0,3.0
243.0,84.0,81.0,10.0,11.0,3.0,3.0
244.0,81.0,78.0,10.0,8.0,3.0,2.0
245.0,81.0,78.0,10.0,8.0,3.0,2.0
246.0,80.0,76.0,9.0,7.0,3.0,1.0
247.0,80.0,76.0,9.0,7.0,3.0,1.0
248.0,79.0,74.0,8.0,6.0,3.0,1.0
249.0,79.0,74.0,8.0,6.0,3.0,1.0
250.0,78.0,72.0,7.0,6.0,3.0,1.0
251.0,78.0,72.0,7.0,6.0,3.0,1.0
252.0,77.0,71.0,6.0,5.0,3.0,1.0
253.0,77.0,71.0,6.0,5.0,3.0,1.0
254.0,76.0,70.0,5.0,4.0,3.0,1.0
255.0,76.0,70.0,5.0,4.0,3.0,1.0
256.0,74.0,69.0,5.0,4.0,3.0,1.0
257.0,74.0,69.0,5.0,4.0,3.0,1.0
258.0,71.0,67.0,4.0,2.0,2.0,1.0
259.0,71.0,67.0,4.0,2.0,2.0,1.0
260.0,70.0,65.0,3.0,2.0,2.0,0.0
261.0,70.0,65.0,3.0,2.0,2.0,0.0
262.0,66.0,63.0,3.0,1.0,2.0,0.0
263.0,66.0,63.0,3.0,1.0,2.0,0.0
264.0,64.0,62.0,3.0,1.0,2.0,0.0
265.0,64.0,62.0,3.0,1.0,2.0,0.0
266.0,62.0,62.0,3.0,1.0,2.0,0.0
267.0,62.0,62.0,3.0,1.0,2.0,0.0
268.0,60.0,59.0,3.0,1.0,2.0,0.0
269.0,60.0,59.0,3.0,1.0,2.0,0.0
270.0,59.0,59.0,3.0,1.0,2.0,0.0
271.0,59.0,59.0,3.0,1.0,2.0,0.0
272.0,56.0,59.0,2.0,1.0,2.0,0.0
273.0,56.0,59.0,2.0,1.0,2.0,0.0
274.0,53.0,59.0,2.0,1.0,2.0,0.0
275.0,53.0,59.0,2.0,1.0,2.0,0.0
276.0,51.0,57.0,2.0,1.0,2.0,0.0
277.0,51.0,57.0,2.0,1.0,2.0,0.0
278.0,49.0,56.0,2.0,1.0,2.0,0.0
279.0,49.0,56.0,2.0,1.0,2.0,0.0
280.0,45.0,56.0,2.0,1.0,1.0,0.0
281.0,45.0,56.0,2.0,1.0,1.0,0.0
282.0,44.0,55.0,2.0,1.0,1.0,0.0
283.0,44.0,55.0,2.0,1.0,1.0,0.0
284.0,38.0,55.0,2.0,1.0,0.0,0.0
285.0,38.0,55.0,2.0,1.0,0.0,0.0
286.0,38.0,53.0,2.0,1.0,0.0,0.0
287.0,38.0,53.0,2.0,1.0,0.0,0.0
288.0,36.0,47.0,2.0,1.0,0.0,0.0
289.0,36.0,47.0,2.0,1.0,0.0,0.0
290.0,35.0,46.0,1.0,1.0,0.0,0.0
291.0,35.0,46.0,1.0,1.0,0.0,0.0
292.0,32.0,45.0,1.0,1.0,0.0,0.0
293.0,32.0,45.0,1.0,1.0,0.0,0.0
294.0,32.0,45.0,1.0,1.0,0.0,0.0
295.0,32.0,45.0,1.0,1.0,0.0,0.0
296.0,30.0,45.0,1.0,1.0,0.0,0.0
297.0,30.0,45.0,1.0,1.0,0.0,0.0
298.0,28.0,45.0,1.0,0.0,0.0,0.0
299.0,28.0,45.0,1.0,0.0,0.0,0.0
300.0,28.0,42.0,1.0,0.0,0.0,0.0
301.0,28.0,42.0,1.0,0.0,0.0,0.0
302.0,28.0,41.0,1.0,0.0,0.0,0.0
303.0,28.0,41.0,1.0,0.0,0.0,0.0
304.0,26.0,40.0,1.0,0.0,0.0,0.0
305.0,26.0,40.0,1.0,0.0,0.0,0.0
306.0,23.0,39.0,1.0,0.0,0.0,0.0
307.0,23.0,39.0,1.0,0.0,0.0,0.0
308.0,22.0,38.0,1.0,0.0,0.0,0.0
309.0,22.0,38.0,1.0,0.0,0.0,0.0
310.0,22.0,36.0,1.0,0.0,0.0,0.0
311.0,22.0,36.0,1.0,0.0,0.0,0.0
312.0,22.0,34.0,1.0,0.0,0.0,0.0
313.0,22.0,34.0,1.0,0.0,0.0,0.0
314.0,21.0,33.0,1.0,0.0,0.0,0.0
315.0,21.0,33.0,1.0,0.0,0.0,0.0
316.0,18.0,32.0,1.0,0.0,0.0,0.0
317.0,18.0,32.0,1.0,0.0,0.0,0.0
318.0,17.0,31.0,1.0,0.0,0.0,0.0
319.0,17.0,31.0,1.0,0.0,0.0,0.0
320.0,16.0,31.0,0.0,0.0,0.0,0.0
321.0,16.0,31.0,0.0,0.0,0.0,0.0
322.0,16.0,31.0,0.0,0.0,0.0,0.0
323.0,16.0,31.0,0.0,0.0,0.0,0.0
324.0,16.0,28.0,0.0,0.0,0.0,0.0
325.0,16.0,28.0,0.0,0.0,0.0,0.0
326.0,13.0,28.0,0.0,0.0,0.0,0.0
327.0,13.0,28.0,0.0,0.0,0.0,0.0
328.0,13.0,28.0,0.0,0.0,0.0,0.0
329.0,13.0,28.0,0.0,0.0,0.0,0.0
330.0,13.0,27.0,0.0,0.0,0.0,0.0
331.0,13.0,27.0,0.0,0.0,0.0,0.0
332.0,13.0,27.0,0.0,0.0,0.0,0.0
333.0,13.0,27.0,0.0,0.0,0.0,0.0
334.0,13.0,26.0,0.0,0.0,0.0,0.0
335.0,13.0,26.0,0.0,0.0,0.0,0.0
336.0,10.0,23.0,0.0,0.0,0.0,0.0
337.0,10.0,23.0,0.0,0.0,0.0,0.0
338.0,10.0,22.0,0.0,0.0,0.0,0.0
339.0,10.0,22.0,0.0,0.0,0.0,0.0
340.0,10.0,21.0,0.0,0.0,0.0,0.0
341.0,10.0,21.0,0.0,0.0,0.0,0.0
342.0,9.0,20.0,0.0,0.0,0.0,0.0
343.0,9.0,20.0,0.0,0.0,0.0,0.0
344.0,8.0,20.0,0.0,0.0,0.0,0.0
345.0,8.0,20.0,0.0,0.0,0.0,0.0
346.0,8.0,20.0,0.0,0.0,0.0,0.0
347.0,8.0,20.0,0.0,0.0,0.0,0.0
348.0,6.0,18.0,0.0,0.0,0.0,0.0
349.0,6.0,18.0,0.0,0.0,0.0,0.0
350.0,6.0,18.0,0.0,0.0,0.0,0.0
351.0,6.0,18.0,0.0,0.0,0.0,0.0
352.0,6.0,16.0,0.0,0.0,0.0,0.0
353.0,6.0,16.0,0.0,0.0,0.0,0.0
354.0,6.0,15.0,0.0,0.0,0.0,0.0
355.0,6.0,15.0,0.0,0.0,0.0,0.0
356.0,5.0,14.0,0.0,0.0,0.0,0.0
357.0,5.0,14.0,0.0,0.0,0.0,0.0
358.0,5.0,14.0,0.0,0.0,0.0,0.0
359.0,5.0,14.0,0.0,0.0,0.0,0.0
360.0,4.0,13.0,0.0,0.0,0.0,0.0
361.0,4.0,13.0,0.0,0.0,0.0,0.0
362.0,4.0,13.0,0.0,0.0,0.0,0.0
363.0,4.0,13.0,0.0,0.0,0.0,0.0
364.0,4.0,12.0,0.0,0.0,0.0,0.0
365.0,4.0,12.0,0.0,0.0,0.0,0.0
366.0,4.0,10.0,0.0,0.0,0.0,0.0
367.0,4.0,10.0,0.0,0.0,0.0,0.0
368.0,4.0,9.0,0.0,0.0,0.0,0.0
369.0,4.0,9.0,0.0,0.0,0.0,0.0
370.0,4.0,9.0,0.0,0.0,0.0,0.0
371.0,4.0,9.0,0.0,0.0,0.0,0.0
372.0,4.0,8.0,0.0,0.0,0.0,0.0
373.0,4.0,8.0,0.0,0.0,0.0,0.0
374.0,2.0,8.0,0.0,0.0,0.0,0.0
375.0,2.0,8.0,0.0,0.0,0.0,0.0
376.0,1.0,8.0,0.0,0.0,0.0,0.0
377.0,1.0,8.0,0.0,0.0,0.0,0.0
378.0,1.0,8.0,0.0,0.0,0.0,0.0
379.0,1.0,8.0,0.0,0.0,0.0,0.0
380.0,1.0,8.0,0.0,0.0,0.0,0.0
381.0,1.0,8.0,0.0,0.0,0.0,0.0
382.0,1.0,8.0,0.0,0.0,0.0,0.0
383.0,1.0,8.0,0.0,0.0,0.0,0.0
384.0,1.0,7.0,0.0,0.0,0.0,0.0
385.0,1.0,7.0,0.0,0.0,0.0,0.0
386.0,1.0,5.0,0.0,0.0,0.0,0.0
387.0,1.0,5.0,0.0,0.0,0.0,0.0
388.0,1.0,5.0,0.0,0.0,0.0,0.0
389.0,1.0,5.0,0.0,0.0,0.0,0.0
390.0,1.0,5.0,0.0,0.0,0.0,0.0
391.0,1.0,5.0,0.0,0.0,0.0,0.0
392.0,1.0,5.0,0.0,0.0,0.0,0.0
393.0,1.0,5.0,0.0,0.0,0.0,0.0
394.0,1.0,5.0,0.0,0.0,0.0,0.0
395.0,1.0,5.0,0.0,0.0,0.0,0.0
396.0,1.0,5.0,0.0,0.0,0.0,0.0
397.0,1.0,5.0,0.0,0.0,0.0,0.0
398.0,1.0,4.0,0.0,0.0,0.0,0.0
399.0,1.0,4.0,0.0,0.0,0.0,0.0
400.0,1.0,4.0,0.0,0.0,0.0,0.0
401.0,1.0,4.0,0.0,0.0,0.0,0.0
402.0,1.0,4.0,0.0,0.0,0.0,0.0
403.0,1.0,4.0,0.0,0.0,0.0,0.0
404.0,1.0,4.0,0.0,0.0,0.0,0.0
405.0,1.0,4.0,0.0,0.0,0.0,0.0
406.0,1.0,4.0,0.0,0.0,0.0,0.0
407.0,1.0,4.0,0.0,0.0,0.0,0.0
408.0,1.0,4.0,0.0,0.0,0.0,0.0
409.0,1.0,4.0,0.0,0.0,0.0,0.0
410.0,1.0,4.0,0.0,0.0,0.0,0.0
411.0,1.0,4.0,0.0,0.0,0.0,0.0
412.0,1.0,2.0,0.0,0.0,0.0,0.0
413.0,1.0,2.0,0.0,0.0,0.0,0.0
414.0,1.0,2.0,0.0,0.0,0.0,0.0
415.0,1.0,2.0,0.0,0.0,0.0,0.0
416.0,0.0,2.0,0.0,0.0,0.0,0.0
417.0,0.0,2.0,0.0,0.0,0.0,0.0
418.0,0.0,2.0,0.0,0.0,0.0,0.0
419.0,0.0,2.0,0.0,0.0,0.0,0.0
420.0,0.0,2.0,0.0,0.0,0.0,0.0
421.0,0.0,2.0,0.0,0.0,0.0,0.0
422.0,0.0,2.0,0.0,0.0,0.0,0.0
423.0,0.0,2.0,0.0,0.0,0.0,0.0
424.0,0.0,2.0,0.0,0.0,0.0,0.0
425.0,0.0,2.0,0.0,0.0,0.0,0.0
426.0,0.0,2.0,0.0,0.0,0.0,0.0
427.0,0.0,2.0,0.0,0.0,0.0,0.0
428.0,0.0,2.0,0.0,0.0,0.0,0.0
429.0,0.0,2.0,0.0,0.0,0.0,0.0
430.0,0.0,2.0,0.0,0.0,0.0,0.0
431.0,0.0,2.0,0.0,0.0,0.0,0.0
432.0,0.0,2.0,0.0,0.0,0.0,0.0
433.0,0.0,2.0,0.0,0.0,0.0,0.0
434.0,0.0,2.0,0.0,0.0,0.0,0.0
435.0,0.0,2.0,0.0,0.0,0.0,0.0
436.0,0.0,2.0,0.0,0.0,0.0,0.0
437.0,0.0,2.0,0.0,0.0,0.0,0.0
438.0,0.0,2.0,0.0,0.0,0.0,0.0
439.0,0.0,2.0,0.0,0.0,0.0,0.0
440.0,0.0,2.0,0.0,0.0,0.0,0.0
441.0,0.0,2.0,0.0,0.0,0.0,0.0
442.0,0.0,2.0,0.0,0.0,0.0,0.0
443.0,0.0,2.0,0.0,0.0,0.0,0.0
444.0,0.0,2.0,0.0,0.0,0.0,0.0
445.0,0.0,2.0,0.0,0.0,0.0,0.0
446.0,0.0,2.0,0.0,0.0,0.0,0.0
447.0,0.0,2.0,0.0,0.0,0.0,0.0
448.0,0.0,2.0,0.0,0.0,0.0,0.0
449.0,0.0,2.0,0.0,0.0,0.0,0.0
450.0,0.0,2.0,0.0,0.0,0.0,0.0
451.0,0.0,2.0,0.0,0.0,0.0,0.0
452.0,0.0,2.0,0.0,0.0,0.0,0.0
453.0,0.0,2.0,0.0,0.0,0.0,0.0
454.0,0.0,2.0,0.0,0.0,0.0,0.0
455.0,0.0,2.0,0.0,0.0,0.0,0.0
456.0,0.0,2.0,0.0,0.0,0.0,0.0
457.0,0.0,2.0,0.0,0.0,0.0,0.0
458.0,0.0,2.0,0.0,0.0,0.0,0.0
459.0,0.0,2.0,0.0,0.0,0.0,0.0
460.0,0.0,2.0,0.0,0.0,0.0,0.0
461.0,0.0,2.0,0.0,0.0,0.0,0.0
462.0,0.0,2.0,0.0,0.0,0.0,0.0
463.0,0.0,2.0,0.0,0.0,0.0,0.0
464.0,0.0,1.0,0.0,0.0,0.0,0.0
465.0,0.0,1.0,0.0,0.0,0.0,0.0
466.0,0.0,1.0,0.0,0.0,0.0,0.0
467.0,0.0,1.0,0.0,0.0,0.0,0.0
468.0,0.0,1.0,0.0,0.0,0.0,0.0
469.0,0.0,1.0,0.0,0.0,0.0,0.0
470.0,0.0,1.0,0.0,0.0,0.0,0.0
471.0,0.0,1.0,0.0,0.0,0.0,0.0
472.0,0.0,1.0,0.0,0.0,0.0,0.0
473.0,0.0,1.0,0.0,0.0,0.0,0.0
474.0,0.0,1.0,0.0,0.0,0.0,0.0
475.0,0.0,1.0,0.0,0.0,0.0,0.0
476.0,0.0,1.0,0.0,0.0,0.0,0.0
477.0,0.0,1.0,0.0,0.0,0.0,0.0
478.0,0.0,1.0,0.0,0.0,0.0,0.0
479.0,0.0,1.0,0.0,0.0,0.0,0.0
480.0,0.0,1.0,0.0,0.0,0.0,0.0
481.0,0.0,1.0,0.0,0.0,0.0,0.0
482.0,0.0,1.0,0.0,0.0,0.0,0.0
483.0,0.0,1.0,0.0,0.0,0.0,0.0
484.0,0.0,1.0,0.0,0.0,0.0,0.0
485.0,0.0,1.0,0.0,0.0,0.0,0.0
486.0,0.0,1.0,0.0,0.0,0.0,0.0
487.0,0.0,1.0,0.0,0.0,0.0,0.0
488.0,0.0,1.0,0.0,0.0,0.0,0.0
489.0,0.0,1.0,0.0,0.0,0.0,0.0
490.0,0.0,1.0,0.0,0.0,0.0,0.0
491.0,0.0,1.0,0.0,0.0,0.0,0.0
492.0,0.0,1.0,0.0,0.0,0.0,0.0
493.0,0.0,1.0,0.0,0.0,0.0,0.0
494.0,0.0,1.0,0.0,0.0,0.0,0.0
495.0,0.0,1.0,0.0,0.0,0.0,0.0
496.0,0.0,1.0,0.0,0.0,0.0,0.0
497.0,0.0,1.0,0.0,0.0,0.0,0.0
498.0,0.0,1.0,0.0,0.0,0.0,0.0
499.0,0.0,1.0,0.0,0.0,0.0,0.0
